Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Year,Month,Day,Week,DayOfYear,Quarter,IsWeekend,IsMonthStart,IsMonthEnd,Season,Lag_1,Lag_7,Lag_14,Lag_21,Lag_28,Rolling_Mean_7,Rolling_Std_7,Rolling_Mean_14,Rolling_Std_14,Rolling_Mean_28,Rolling_Std_28
55,4,2015-06-12,4799,586,1,0,0,0,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,6,12,24,163,2,0,0,0,2,4955.0,6120.0,5399.0,6155.0,4526.0,4030.1428571428573,1999.245476721275,4649.5,2369.4630923806085,4412.964285714285,2436.762628937906
55,5,2015-06-13,2875,347,1,0,0,0,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,6,13,24,164,2,1,0,0,2,4799.0,3016.0,3855.0,3554.0,2846.0,3841.4285714285716,1823.7434813356533,4606.642857142857,2360.2722335534827,4422.714285714285,2437.7776135492154
55,6,2015-06-14,0,0,0,0,0,0,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,6,14,24,165,2,1,0,0,2,2875.0,0.0,0.0,0.0,0.0,3821.285714285714,1835.1227673996566,4536.642857142857,2398.5015388504885,4423.75,2437.0889833904257
55,0,2015-06-15,8441,895,1,1,0,0,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,6,15,25,166,2,0,0,0,2,0.0,4767.0,8245.0,0.0,7286.0,3821.285714285714,1835.1227673996566,4536.642857142857,2398.5015388504885,4423.75,2437.0889833904257
55,1,2015-06-16,6939,735,1,1,0,0,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,6,16,25,167,2,0,0,0,2,8441.0,4442.0,7144.0,5296.0,6986.0,4346.142857142857,2540.5089010256347,4550.642857142857,2422.266472260513,4465.0,2496.382953765681
55,2,2015-06-17,5624,630,1,1,0,0,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,6,17,25,168,2,0,0,0,2,6939.0,4911.0,6255.0,4637.0,6188.0,4702.857142857143,2724.827727188848,4536.0,2405.948077961406,4463.321428571428,2494.6402405746194
55,3,2015-06-18,5231,595,1,1,0,0,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,6,18,25,169,2,0,0,0,2,5624.0,4955.0,5984.0,4916.0,6080.0,4804.714285714285,2747.14013198488,4490.928571428572,2377.0046265216906,4443.178571428572,2482.4458228181998
55,4,2015-06-19,5847,682,1,1,0,0,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,6,19,25,170,2,0,0,0,2,5231.0,4799.0,6120.0,5399.0,6155.0,4844.142857142857,2751.6336013703703,4437.142857142857,2348.975320207746,4412.857142857143,2466.8486526603715
55,5,2015-06-20,3475,374,1,0,0,0,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,6,20,25,171,2,1,0,0,2,5847.0,2875.0,3016.0,3855.0,3554.0,4993.857142857143,2777.160085925394,4417.642857142857,2335.0221744011515,4401.857142857143,2459.4681556112137
55,6,2015-06-21,0,0,0,0,0,0,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,6,21,25,172,2,1,0,0,2,3475.0,0.0,0.0,0.0,0.0,5079.571428571428,2709.2942412580965,4450.428571428572,2316.980718165707,4399.035714285715,2460.521903116146
55,0,2015-06-22,3741,489,1,0,0,0,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,6,22,26,173,2,0,0,0,2,0.0,8441.0,4767.0,8245.0,0.0,5079.571428571428,2709.2942412580965,4450.428571428572,2316.980718165707,4399.035714285715,2460.521903116146
55,1,2015-06-23,4221,558,1,0,0,0,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,6,23,26,174,2,0,0,0,2,3741.0,6939.0,4442.0,7144.0,5296.0,4408.142857142857,2286.8649886231756,4377.142857142857,2322.417104826615,4532.642857142857,2309.7555460567028
55,2,2015-06-24,4697,570,1,0,0,0,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,6,24,26,175,2,0,0,0,2,4221.0,5624.0,4911.0,6255.0,4637.0,4019.8571428571427,1998.0379065949874,4361.357142857143,2322.6934168743055,4494.25,2305.527522587276
55,3,2015-06-25,4648,574,1,0,0,0,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,6,25,26,176,2,0,0,0,2,4697.0,5231.0,4955.0,5984.0,4916.0,3887.4285714285716,1902.4291364063006,4346.071428571428,2319.4999283428406,4496.392857142857,2305.6929919831996
55,4,2015-06-26,4583,574,1,0,0,0,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,6,26,26,177,2,0,0,0,2,4648.0,5847.0,4799.0,6120.0,5399.0,3804.1428571428573,1845.7224808162466,4324.142857142857,2314.7466004242992,4486.821428571428,2304.4425220216717
55,5,2015-06-27,2586,326,1,0,0,0,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,6,27,26,178,2,1,0,0,2,4583.0,3475.0,2875.0,3016.0,3855.0,3623.5714285714284,1665.5959751335129,4308.714285714285,2312.0563417599824,4457.678571428572,2297.6291654107386
55,6,2015-06-28,0,0,0,0,0,0,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,6,28,26,179,2,1,0,0,2,2586.0,0.0,0.0,0.0,0.0,3496.5714285714284,1712.0571307779496,4288.071428571428,2327.0830359151305,4412.357142857143,2322.3402981297713
55,0,2015-06-29,8172,813,1,1,0,0,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,6,29,27,180,2,0,0,0,2,0.0,3741.0,8441.0,4767.0,8245.0,3496.5714285714284,1712.0571307779496,4288.071428571428,2327.0830359151305,4412.357142857143,2322.3402981297713
55,1,2015-06-30,6614,731,1,1,0,0,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,6,30,27,181,2,0,0,1,2,8172.0,4221.0,6939.0,4442.0,7144.0,4129.571428571428,2469.2070830628245,4268.857142857143,2290.9859770964927,4409.75,2317.9150373493812
55,2,2015-07-01,6111,654,1,1,0,0,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,7,1,27,182,3,0,1,0,2,6614.0,4697.0,5624.0,4911.0,6255.0,4471.428571428572,2643.4782551998205,4245.642857142857,2263.3281351259634,4390.821428571428,2296.8277326778116
55,3,2015-07-02,5851,658,1,1,0,0,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,7,2,27,183,3,0,0,0,2,6111.0,4648.0,5231.0,4955.0,5984.0,4673.428571428572,2716.6016673497825,4280.428571428572,2289.7304750454086,4385.678571428572,2292.6564578230855
55,4,2015-07-03,5385,611,1,1,0,0,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,7,3,27,184,3,0,0,0,2,5851.0,4583.0,5847.0,4799.0,6120.0,4845.285714285715,2752.539174064904,4324.714285714285,2315.381757144749,4380.928571428572,2289.357760960914
55,5,2015-07-04,3066,362,1,0,0,0,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,7,4,27,185,3,1,0,0,2,5385.0,2586.0,3475.0,2875.0,3016.0,4959.857142857143,2756.4906087615236,4291.714285714285,2295.2209690361665,4354.678571428572,2272.8330184802826
55,6,2015-07-05,0,0,0,0,0,0,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,7,5,27,186,3,1,0,0,2,3066.0,0.0,0.0,0.0,0.0,5028.428571428572,2692.8307817327877,4262.5,2308.977720850645,4356.464285714285,2271.7616835454837
55,0,2015-07-06,5283,625,1,0,0,0,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,7,6,28,187,3,0,0,0,2,0.0,8172.0,3741.0,8441.0,4767.0,5028.428571428572,2692.8307817327877,4262.5,2308.977720850645,4356.464285714285,2271.7616835454837
55,1,2015-07-07,4822,567,1,0,0,0,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,7,7,28,188,3,0,0,0,2,5283.0,6614.0,4221.0,6939.0,4442.0,4615.714285714285,2327.3181786687232,4372.642857142857,2318.944275946509,4374.892857142857,2277.301446226243
55,2,2015-07-08,5167,623,1,0,0,0,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,7,8,28,189,3,0,0,0,2,4822.0,6111.0,4697.0,5624.0,4911.0,4359.714285714285,2163.681870815402,4415.571428571428,2321.4826069788937,4388.464285714285,2278.8479461430115
55,3,2015-07-09,4555,576,1,0,0,0,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,7,9,28,190,3,0,0,0,2,5167.0,5851.0,4648.0,5231.0,4955.0,4224.857142857143,2063.432369344133,4449.142857142857,2329.2508487673763,4397.607142857143,2281.5339923975757
55,4,2015-07-10,5242,574,1,0,0,0,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,7,10,28,191,3,0,0,0,2,4555.0,5385.0,4583.0,5847.0,4799.0,4039.714285714286,1948.1284791893402,4442.5,2328.7726628815967,4383.321428571428,2279.165702678189
55,5,2015-07-11,3704,388,1,0,0,0,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,7,11,28,192,3,1,0,0,2,5242.0,3066.0,2586.0,3475.0,2875.0,4019.285714285714,1932.356222705475,4489.571428571428,2338.4710229709394,4399.142857142857,2283.691224414023
55,6,2015-07-12,0,0,0,0,0,0,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,7,12,28,193,3,1,0,0,2,3704.0,0.0,0.0,0.0,0.0,4110.428571428572,1894.5758414609902,4569.428571428572,2286.987696791295,4428.75,2268.522926601918
55,0,2015-07-13,7224,777,1,1,0,1,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,7,13,29,194,3,0,0,0,2,0.0,5283.0,8172.0,3741.0,8441.0,4110.428571428572,1894.5758414609902,4569.428571428572,2286.987696791295,4428.75,2268.522926601918
55,1,2015-07-14,6776,703,1,1,0,1,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,7,14,29,195,3,0,0,0,2,7224.0,4822.0,6614.0,4221.0,6939.0,4387.714285714285,2210.493814685285,4501.714285714285,2183.8234089135294,4385.285714285715,2199.4079650727394
55,2,2015-07-15,6202,668,1,1,0,1,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,7,15,29,196,3,0,0,0,2,6776.0,5167.0,6111.0,4697.0,5624.0,4666.857142857143,2390.521451383318,4513.285714285715,2196.2704551325046,4379.464285714285,2192.603601710263
55,3,2015-07-16,5313,609,1,1,0,1,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,7,16,29,197,3,0,0,0,2,6202.0,4555.0,5851.0,4648.0,5231.0,4814.714285714285,2457.676593471003,4519.785714285715,2201.491179198304,4400.107142857143,2207.4253536187707
55,4,2015-07-17,4736,596,1,1,0,1,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,7,17,29,198,3,0,0,0,2,5313.0,5242.0,5385.0,4583.0,5847.0,4923.0,2461.0228903174916,4481.357142857143,2181.067261938276,4403.035714285715,2208.6225887231167
55,5,2015-07-18,2903,347,1,0,0,0,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,7,18,29,199,3,1,0,0,2,4736.0,3704.0,3066.0,2586.0,3475.0,4850.714285714285,2457.520207735547,4435.0,2167.2367021340674,4363.357142857143,2191.634942132638
55,6,2015-07-19,0,0,0,0,0,0,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,7,19,29,200,3,1,0,0,2,2903.0,0.0,0.0,0.0,0.0,4736.285714285715,2537.170780895241,4423.357142857143,2175.578777356394,4342.928571428572,2202.8592518810397
55,0,2015-07-20,4640,579,1,0,0,1,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,7,20,30,201,3,0,0,0,2,0.0,7224.0,5283.0,8172.0,3741.0,4736.285714285715,2537.170780895241,4423.357142857143,2175.578777356394,4342.928571428572,2202.8592518810397
55,1,2015-07-21,4158,501,1,0,0,1,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,7,21,30,202,3,0,0,0,2,4640.0,6776.0,4822.0,6614.0,4221.0,4367.142857142857,2290.9276453416146,4377.428571428572,2162.7844486745776,4375.035714285715,2200.311164562749
55,2,2015-07-22,3068,465,1,0,0,1,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,7,22,30,203,3,0,0,0,2,4158.0,6202.0,5167.0,6111.0,4697.0,3993.1428571428573,2031.0962908875458,4330.0,2159.5634886565585,4372.785714285715,2200.506715334633
55,3,2015-07-23,4406,562,1,0,0,1,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,7,23,30,204,3,0,0,0,2,3068.0,5313.0,4555.0,5851.0,4648.0,3545.4285714285716,1794.7059050758967,4180.071428571428,2169.8220935326563,4314.607142857143,2213.1156408889033
55,4,2015-07-24,3901,526,1,0,0,1,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,7,24,30,205,3,0,0,0,2,4406.0,4736.0,5242.0,5385.0,4583.0,3415.8571428571427,1674.543164425396,4169.428571428572,2168.206444694141,4305.964285714285,2212.2377891434494
55,5,2015-07-25,2632,321,1,0,0,0,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,7,25,30,206,3,1,0,0,2,3901.0,2903.0,3704.0,3066.0,2586.0,3296.5714285714284,1592.563536895037,4073.6428571428573,2146.692361146937,4281.607142857143,2212.828997749359
55,6,2015-07-26,0,0,0,0,0,0,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,7,26,30,207,3,1,0,0,2,2632.0,0.0,0.0,0.0,0.0,3257.8571428571427,1606.9545138316207,3997.0714285714284,2179.755789577773,4283.25,2211.540214504448
55,0,2015-07-27,6017,670,1,1,0,1,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,7,27,31,208,3,0,0,0,2,0.0,4640.0,7224.0,5283.0,8172.0,3257.8571428571427,1606.9545138316207,3997.0714285714284,2179.755789577773,4283.25,2211.540214504448
55,1,2015-07-28,6252,678,1,1,0,1,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,7,28,31,209,3,0,0,0,2,6017.0,4158.0,6776.0,4822.0,6614.0,3454.5714285714284,1867.5068814815545,3910.8571428571427,2063.051170443465,4206.285714285715,2106.183380872246
55,2,2015-07-29,5924,629,1,1,0,1,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,7,29,31,210,3,0,0,0,2,6252.0,3068.0,6202.0,5167.0,6111.0,3753.714285714286,2145.9217688665267,3873.4285714285716,2011.1733167208954,4193.357142857143,2091.919253704878
55,3,2015-07-30,5610,639,1,1,0,1,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,7,30,31,211,3,0,0,0,2,5924.0,4406.0,5313.0,4555.0,5851.0,4161.714285714285,2262.1733439538266,3853.5714285714284,1987.6486577897017,4186.678571428572,2085.8600509421553
55,4,2015-07-31,6096,673,1,1,0,1,0,0,720.0,11.0,2004.0,0,0.0,0.0,0,2015,7,31,31,212,3,0,0,1,2,5610.0,3901.0,4736.0,5242.0,5385.0,4333.714285714285,2328.638279788262,3874.785714285714,2005.924347778601,4178.071428571428,2079.224676163753
56,1,2015-06-02,8591,566,1,1,0,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,6,2,23,153,2,0,0,0,2,10423.0,8221.0,8277.0,6683.0,8219.0,8075.428571428572,3893.206470128133,6998.357142857143,3994.569902854525,6837.0,3803.8104676855405
56,2,2015-06-03,10356,728,1,1,0,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,6,3,23,154,2,0,0,0,2,8591.0,7771.0,7217.0,8932.0,8596.0,8128.285714285715,3898.0209813992165,7020.785714285715,4003.173686705845,6850.285714285715,3809.461659810498
56,3,2015-06-04,0,0,0,1,1,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,6,4,23,155,2,0,0,0,2,10356.0,7757.0,8121.0,0.0,8450.0,8497.57142857143,3980.1143139840697,7245.0,4101.7026483382015,6913.142857142857,3853.5978159356673
56,4,2015-06-05,10950,684,1,1,0,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,6,5,23,156,2,0,0,0,2,0.0,10565.0,8679.0,9571.0,9262.0,7389.428571428572,5133.4242910927305,6664.928571428572,4521.090992640634,6611.357142857143,4054.4231010761196
56,5,2015-06-06,9535,651,1,0,0,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,6,6,23,157,2,1,0,0,2,10950.0,11791.0,9155.0,9279.0,9115.0,7444.428571428572,5175.012233709943,6827.142857142857,4638.139495317274,6671.642857142857,4107.497717267109
56,6,2015-06-07,0,0,0,0,0,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,6,7,23,158,2,1,0,0,2,9535.0,0.0,0.0,0.0,0.0,7122.142857142857,4923.332862623696,6854.285714285715,4653.895397795955,6686.642857142857,4117.505683409565
56,0,2015-06-08,7259,552,1,0,0,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,6,8,24,159,2,0,0,0,2,0.0,10423.0,0.0,9208.0,6144.0,7122.142857142857,4923.332862623696,6854.285714285715,4653.895397795955,6686.642857142857,4117.505683409565
56,1,2015-06-09,7554,505,1,0,0,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,6,9,24,160,2,0,0,0,2,7259.0,8591.0,8221.0,8277.0,6683.0,6670.142857142857,4710.417229523352,7372.785714285715,4215.196138854156,6726.464285714285,4117.454998581518
56,2,2015-06-10,7145,525,1,0,0,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,6,10,24,161,2,0,0,0,2,7554.0,10356.0,7771.0,7217.0,8932.0,6522.0,4655.929373748415,7325.142857142857,4208.635935735049,6757.571428571428,4120.40358890361
56,3,2015-06-11,6480,480,1,0,0,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,6,11,24,162,2,0,0,0,2,7145.0,0.0,7757.0,8121.0,0.0,6063.285714285715,4364.281373234531,7280.428571428572,4206.859649416665,6693.75,4099.2614838484
56,4,2015-06-12,6700,485,1,0,0,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,6,12,24,163,2,0,0,0,2,6480.0,10950.0,10565.0,8679.0,9571.0,6989.0,3456.715685926932,7189.214285714285,4209.574895010575,6925.178571428572,3884.662386336827
56,5,2015-06-13,9774,678,1,0,0,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,6,13,24,164,2,1,0,0,2,6700.0,9535.0,11791.0,9155.0,9279.0,6381.857142857143,2986.27256115777,6913.142857142857,4096.369459320381,6822.642857142857,3849.974528191698
56,6,2015-06-14,0,0,0,0,0,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,6,14,24,165,2,1,0,0,2,9774.0,0.0,0.0,0.0,0.0,6416.0,3029.386791635118,6769.071428571428,3944.261429630993,6840.321428571428,3862.7867128736816
56,0,2015-06-15,10815,662,1,1,0,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,6,15,25,166,2,0,0,0,2,0.0,7259.0,10423.0,0.0,9208.0,6416.0,3029.386791635118,6769.071428571428,3944.261429630993,6840.321428571428,3862.7867128736816
56,1,2015-06-16,9595,616,1,1,0,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,6,16,25,167,2,0,0,0,2,10815.0,7554.0,8591.0,8221.0,8277.0,6924.0,3461.6279888707427,6797.071428571428,3973.4788567796263,6897.714285714285,3910.9069219787084
56,2,2015-06-17,8083,523,1,1,0,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,6,17,25,168,2,0,0,0,2,9595.0,7145.0,10356.0,7771.0,7217.0,7215.571428571428,3606.4630344767966,6868.785714285715,4017.166704925853,6944.785714285715,3935.9741168708506
56,3,2015-06-18,8509,550,1,1,0,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,6,18,25,169,2,0,0,0,2,8083.0,6480.0,0.0,7757.0,8121.0,7349.571428571428,3620.8013319863667,6706.428571428572,3909.8867131785432,6975.714285714285,3941.5908506417127
56,4,2015-06-19,9511,635,1,1,0,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,6,19,25,170,2,0,0,0,2,8509.0,6700.0,10950.0,10565.0,8679.0,7639.428571428572,3620.801331986366,7314.214285714285,3417.5476402862873,6989.571428571428,3946.4454088558464
56,5,2015-06-20,9351,667,1,0,0,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,6,20,25,171,2,1,0,0,2,9511.0,9774.0,9535.0,11791.0,9155.0,8041.0,3654.9658001135867,7211.428571428572,3320.0351646489366,7019.285714285715,3962.7354829633196
56,6,2015-06-21,0,0,0,0,0,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,6,21,25,172,2,1,0,0,2,9351.0,0.0,0.0,0.0,0.0,7980.571428571428,3624.911486604085,7198.285714285715,3310.4798496841563,7026.285714285715,3966.818865960978
56,0,2015-06-22,5836,452,1,0,0,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,6,22,26,173,2,0,0,0,2,0.0,10815.0,7259.0,10423.0,0.0,7980.571428571428,3624.911486604085,7198.285714285715,3310.4798496841563,7026.285714285715,3966.818865960978
56,1,2015-06-23,6738,475,1,0,0,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,6,23,26,174,2,0,0,0,2,5836.0,9595.0,7554.0,8591.0,8221.0,7269.285714285715,3460.8190126175627,7096.642857142857,3330.258678036492,7234.714285714285,3730.2283800319515
56,2,2015-06-24,5347,398,1,0,0,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,6,24,26,175,2,0,0,0,2,6738.0,8083.0,7145.0,10356.0,7771.0,6861.142857142857,3305.8247296033583,7038.357142857143,3328.7787690693103,7181.75,3726.231942692345
56,3,2015-06-25,6278,480,1,0,0,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,6,25,26,176,2,0,0,0,2,5347.0,8509.0,6480.0,0.0,7757.0,6470.285714285715,3299.0193348067164,6909.928571428572,3358.896189210097,7095.178571428572,3740.1671784141945
56,4,2015-06-26,6937,504,1,0,0,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,6,26,26,177,2,0,0,0,2,6278.0,9511.0,6700.0,10950.0,10565.0,6151.571428571428,3174.6584518203326,6895.5,3361.318050774359,7042.357142857143,3740.9179623533882
56,5,2015-06-27,9427,612,1,0,0,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,6,27,26,178,2,1,0,0,2,6937.0,9351.0,9774.0,9535.0,11791.0,5783.857142857143,2853.5176787356922,6912.428571428572,3360.854486454431,6912.785714285715,3676.6662471757913
56,6,2015-06-28,0,0,0,0,0,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,6,28,26,179,2,1,0,0,2,9427.0,0.0,0.0,0.0,0.0,5794.714285714285,2869.4521959359936,6887.642857142857,3339.338202678508,6828.357142857143,3586.535140239021
56,0,2015-06-29,11070,652,1,1,0,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,6,29,27,180,2,0,0,0,2,0.0,5836.0,10815.0,7259.0,10423.0,5794.714285714285,2869.4521959359936,6887.642857142857,3339.338202678508,6828.357142857143,3586.535140239021
56,1,2015-06-30,9990,580,1,1,0,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,6,30,27,181,2,0,0,1,2,11070.0,6738.0,9595.0,7554.0,8591.0,6542.428571428572,3495.6147221503493,6905.857142857143,3363.0191073622395,6851.464285714285,3612.5422102585176
56,2,2015-07-01,8346,560,1,1,0,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,7,1,27,182,3,0,1,0,2,9990.0,5347.0,8083.0,7145.0,10356.0,7007.0,3733.9132287721914,6934.071428571428,3388.8728660423067,6901.428571428572,3647.0027006313994
56,3,2015-07-02,8401,548,1,1,0,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,7,2,27,183,3,0,0,0,2,8346.0,6278.0,8509.0,6480.0,0.0,7435.428571428572,3683.4112747625104,6952.857142857143,3396.4521728764794,6829.642857142857,3595.9102717586966
56,4,2015-07-03,9700,653,1,1,0,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,7,3,27,184,3,0,0,0,2,8401.0,6937.0,9511.0,6700.0,10950.0,7738.714285714285,3659.5519632092296,6945.142857142857,3392.7665102990195,7129.678571428572,3346.805829926131
56,5,2015-07-04,8701,630,1,0,0,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,7,4,27,185,3,1,0,0,2,9700.0,9427.0,9351.0,9774.0,9535.0,8133.428571428572,3707.3625781293954,6958.642857142857,3404.1185825666853,7085.035714285715,3301.996270295841
56,6,2015-07-05,0,0,0,0,0,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,7,5,27,186,3,1,0,0,2,8701.0,0.0,0.0,0.0,0.0,8029.714285714285,3675.158441676838,6912.214285714285,3373.2723254013567,7055.25,3282.7834691851945
56,0,2015-07-06,8682,593,1,0,0,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,7,6,28,187,3,0,0,0,2,0.0,11070.0,5836.0,10815.0,7259.0,8029.714285714285,3675.158441676838,6912.214285714285,3373.2723254013567,7055.25,3282.7834691851945
56,1,2015-07-07,6097,436,1,0,0,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,7,7,28,188,3,0,0,0,2,8682.0,9990.0,6738.0,9595.0,7554.0,7688.571428571428,3449.8364143411563,7115.5,3389.1445880135498,7106.071428571428,3297.038513222432
56,2,2015-07-08,7777,542,1,0,0,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,7,8,28,189,3,0,0,0,2,6097.0,8346.0,5347.0,8083.0,7145.0,7132.428571428572,3328.6556273838623,7069.714285714285,3398.952336972524,7054.035714285715,3301.202188228731
56,3,2015-07-09,7749,542,1,0,0,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,7,9,28,190,3,0,0,0,2,7777.0,8401.0,6278.0,8509.0,6480.0,7051.142857142857,3300.9128751791955,7243.285714285715,3366.0994415717196,7076.607142857143,3304.006583924097
56,4,2015-07-10,7557,532,1,0,0,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,7,10,28,191,3,0,0,0,2,7749.0,9700.0,6937.0,9511.0,6700.0,6958.0,3265.4840376274965,7348.357142857143,3356.5955877287975,7121.928571428572,3304.223256386038
56,5,2015-07-11,8413,590,1,0,0,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,7,11,28,192,3,1,0,0,2,7557.0,8701.0,9427.0,9351.0,9774.0,6651.857142857143,3059.533974783925,7392.642857142857,3354.8403746766294,7152.535714285715,3304.1393733735376
56,6,2015-07-12,0,0,0,0,0,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,7,12,28,193,3,1,0,0,2,8413.0,0.0,0.0,0.0,0.0,6610.714285714285,3029.1714331527282,7320.214285714285,3318.2882329151707,7103.928571428572,3274.0202937058757
56,0,2015-07-13,11262,695,1,1,0,0,3,2,6620.0,3.0,2012.0,1,10.0,2014.0,3,2015,7,13,29,194,3,0,0,0,2,0.0,8682.0,11070.0,5836.0,10815.0,6610.714285714285,3029.1714331527282,7320.214285714285,3318.2882329151707,7103.928571428572,3274.0202937058757
